id,created_at,favorite_count,retweet_count,text
1339604900880248833,2020-12-17 16:14:31,6,1,බෝයිං 737 මැක්ස් යානා යළිත් ගුවනේ. Boeing 737 Max aircraft is set to return to the skies after two fatal crashes. කියවන්න - https://t.co/Bd68WDdvGP #Boeing737
1339416889940971522,2020-12-17 03:47:26,34,10,"පැණිය ද? එන්නත ද?
#Coronavirus: How does a #vaccine get approved?
https://t.co/TkseAlaXDX"
1339249378595397632,2020-12-16 16:41:48,9,2,සිංගප්පූරුවේ සැබෑ තත්වය. Almost half of Singapore's migrant workers have been infected with Covid-19. කියවන්න - https://t.co/fPCZYF5xNF #Coronavirus #Singapore
1339112016888422400,2020-12-16 07:35:58,63,18,"“මේ වගේ දේවල් මුස්ලිම් තරුණයන් රැඩිකල් වෙන්න තුඩු දෙන්න පුළුවන්."" “Muslims are also citizens of #SriLanka. Please give us that dignity and respect.” කියවන්න - https://t.co/8Guo3rxQG1 #Muslim #ForcedCremations"
1339065160212877312,2020-12-16 04:29:47,6,1,"හද සසල කරවන දරු ජාවාරමක්
#Kenya's black market #baby #trade: A mother's choice
https://t.co/pFCbPjydFL"
1338813365393760259,2020-12-15 11:49:14,24,7,"''දැක්මක් නැති දේශපාලනඥයන්ට මෙවැනි සංවේදී විෂයන් භාරදීමේ බරපතළ අවදානමක් තියෙනවා"" - පරිසර නීතිඥ, ආචාර්ය ජගත් ගුණවර්ධන. කියවන්න - https://t.co/g41qJUWgiM #SriLanka #environment"
1338704143700070400,2020-12-15 04:35:14,12,9,"ශ්‍රී ලංකාවේ සිරකරුවන්ට සලකන හැටි ගැන අලුතම වාර්තාවක් 
#SriLanka: #Prison system needs ‘urgent #reforms’
https://t.co/OC5NTsawfZ"
1338688871899553794,2020-12-15 03:34:33,23,4,"ලොව විශාලතම විද්‍යුත් වාහන බැටරි නිෂ්පාදකයා බවට පත්වීම ඉන්දුනීසියාවේ අරමුණයි 
#Indonesia courts #SpaceX as new rocket launch site
https://t.co/1vCyg2l93j"
1338503124072456192,2020-12-14 15:16:27,28,8,"""අනුමත නොකළ බෙහෙත් වට්ටෝරු සමාජ මාධ්‍යයේ සංසරණය වීම නිසා ජනතාව අනාරක්ෂිතයි”
""Do not consume so called Ayurvedic formulas circulating on Social Media"" - Health officials
https://t.co/Z92APywXfk"
1338471536605454337,2020-12-14 13:10:56,13,9,වනෝද්‍යාන තුළ ගව ගැටලුව https://t.co/esAXpN8oYy
1338324281151942656,2020-12-14 03:25:48,24,11,"“එන්නතක් ලැබුණ කියන්නේ අත් සෝදන එක, මාස්ක් පළඳින එක අනවශ්‍යයි කියන එක නෙමේ”
#SriLankan doctor who received #COVID19 #vaccine speaks to BBC. 
https://t.co/xhJjLtYVYv"
1354379231724244993,2021-01-27 10:42:26,7,3,"වාහන ආනයනය ගැන අලුත්ම ආරංචිය 
Watch more&gt;&gt;&gt; https://t.co/KeBhsW9fuS

#HiruNews #lka #SriLanka https://t.co/xi9HSIxPIX"
1354379030783549441,2021-01-27 10:41:38,7,1,"දුෂ්කරගමනක නියැලෙමින් අකුරු කරන්නට වෙහෙසෙන බලංගොඩ දරුවෝ (වීඩියෝ)
Read more&gt;&gt;&gt; https://t.co/yGDOTH3Km9

#HiruNews #lka #SriLanka https://t.co/FI7zM4Oid4"
1354378692508704772,2021-01-27 10:40:18,8,1,"කාලගුණයෙන් ජනතාවට දැනුම්දීමක්
Read more&gt;&gt;&gt; https://t.co/alH2Pmsj54

#HiruNews #lka #SriLanka https://t.co/uv062xCEUV"
1354358733502111744,2021-01-27 09:20:59,5,3,"ගම්මාන රැසක වැව් කිහිපයක් අවහිර කරමින් ඉදිකළ අලි වැට (වීඩියෝ)
Watch More &gt;&gt;&gt; https://t.co/gG9eKZnA02

#HiruNews #lka #SriLanka https://t.co/cr0Jbavg56"
1354358465037279233,2021-01-27 09:19:55,8,3,"දහසකුත් ප්‍රශ්න මැද - ලෝකාන්තය අසල දුක් විඳින පාසල් දරුවෝ
Watch More &gt;&gt;&gt; https://t.co/ZJstxANDTZ https://t.co/wHuiat0I0g"
1354358121171443718,2021-01-27 09:18:33,4,2,"බෝලේ පාස් කරන  - නැගෙනහිර පර්යන්ත අර්බුදය 
Watch More &gt;&gt;&gt; https://t.co/nrWfknsLsK https://t.co/s7pJRhPXjS"
1354357756753543168,2021-01-27 09:17:06,8,2,"විදෙස් ශ්‍රමිකයන්ට නිවෙස්වල නිරෝධයනයට ඉඩ ලැබෙයිද ? - අගමැතිගේ අවදානය !
Watch More &gt;&gt;&gt; https://t.co/m6OTPeTPqL https://t.co/Ga6cTqgANf"
1354357515308445702,2021-01-27 09:16:09,6,2,"මෙරටින් ආසාදිතයෙකු හමු වී වසරයි - අලුත් ප්‍රභේදය PCR වලින් අල්ලන්න බෑ
Wath More &gt;&gt;&gt; https://t.co/5ZnrhpMywU

#HiruNews #lka #SriLanka https://t.co/nv2mOXFWHq"
1354341424691613702,2021-01-27 08:12:12,12,2,"කොවිඩ් මර්දන එන්නත් මාත්‍රා ලක්ෂ 3ක් චීනයෙන් ලංකාවට
වැඩි විස්තර &gt;&gt;&gt; https://t.co/YuduvKquiZ

#HiruNews #lka #SriLanka https://t.co/33VwJOYq98"
1354341083673731081,2021-01-27 08:10:51,5,1,"අවදානම අඩුම ක්‍රමයට කොරෝනා වෛරසය පාලනය කළ යුතුයි - පූජ්‍ය ජඹුරේවෙල හිමි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/6JaQC7cIGM

#HiruNews #lka #SriLanka https://t.co/1BR1H0N7K0"
1354339305636978688,2021-01-27 08:03:47,8,2,"පාස්කු කොමිසමේ සාක්ෂි විමසීම අවසන්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/iGaXap19QW

#HiruNews #lka #SriLanka https://t.co/ROX8Dap1Fp"
1354308758449647617,2021-01-27 06:02:24,14,7,"මංගල උත්සවයක් අතරතුර මනාලියගේ සහෝදරයා හදිස්සියේ ඇඳ වැටී මියයයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/AoNYlr5oXQ

#HiruNews #lka #SriLanka https://t.co/eGi6Q51PVN"
1354296882177208322,2021-01-27 05:15:12,12,2,"රාජ්‍ය ඇමති අරුන්දිකටත් කොරෝනා
වැඩි විස්තර &gt;&gt;&gt; https://t.co/oXi8nfbDVm

#HiruNews #lka #SriLanka https://t.co/V9c2TiRwAs"
1354296684621279232,2021-01-27 05:14:25,8,3,"ඉන්දීය කොරෝනා එන්නත හෙට 11ට දිවයිනට
වැඩි විස්තර &gt;&gt;&gt; https://t.co/sux8uFqtrx

#HiruNews #lka #SriLanka https://t.co/BV3BoCHeoP"
1354273070677168128,2021-01-27 03:40:35,5,1,"යුරෝසන් නෞකාවට හානියක් වී නොමැති බවට නාවික හමුදාවෙන් සහතිකයක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/teZHrAsFDd

#HiruNews #lka #SriLanka https://t.co/wSe8hQKul8"
1354272258903203840,2021-01-27 03:37:22,7,1,"බ්‍රිතාන්‍යයේ කොරෝනා මරණ ලක්ෂය ඉක්මවයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/qV2LkXklRh

#HiruNews #lka #SriLanka https://t.co/rovFvtr9Xe"
1354272016493404160,2021-01-27 03:36:24,5,1,"මෙරට කොරෝනා ආසාදිත මරණ සංඛ්‍යාව 288ක් දක්වා ඉහලට
වැඩි විස්තර &gt;&gt;&gt; https://t.co/HBfleM7Bze

#HiruNews #lka #SriLanka  #COVID19SL https://t.co/9ER5AbF89Y"
1354271823559602179,2021-01-27 03:35:38,7,1,"ලබන සිකුරාදා සිට වරාය අකුරට වැඩ
වැඩි විස්තර &gt;&gt;&gt; https://t.co/PP0rRW1itv

#HiruNews #lka #SriLanka https://t.co/5qhmkHuuSd"
1354271557917544451,2021-01-27 03:34:35,18,1,"2019 විස්සයි විස්ස ලෝක කුසලාන තරඟාවලියේදී
තරඟ පාවාදීම්වලට ක්‍රීඩකයින් දෙදෙනෙකු වරදකරුවන් වෙයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/Ho0DNEqwnh https://t.co/ySWWbCjNo1"
1354271311242141698,2021-01-27 03:33:36,7,0,"ඉන්දීය රතු බලකොටුව ආක්‍රමණය කරයි - දිල්ලියේ ආරක්ෂාව දැඩි වේ
වැඩි විස්තර &gt;&gt;&gt; https://t.co/0ddtqtj6TR

#HiruNews #lka #SriLanka https://t.co/gQVZVPwTlN"
1354271082652594186,2021-01-27 03:32:41,3,0,"කොරෝනා නිසා සෞඛ්‍ය අංශ විශේෂ ඉල්ලීමක් කරයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/WefkwKdKWy

#HiruNews #lka #SriLanka https://t.co/0ovCKldF8T"
1354270647669682178,2021-01-27 03:30:58,11,1,"සමහරක් ශ්‍රී ලංකා නවකයන්ට ක්‍රිකට් උපන් රටෙන් ගාල්ලේදී ටොක්කක්
Watch more&gt;&gt;&gt; https://t.co/4YB5XSRjrF

#HiruNews #lka #SriLanka https://t.co/qgEGvJ0lQ8"
1354033788746141696,2021-01-26 11:49:46,15,2,"ළමා නිවාසයේ පාලිකාවට ලැබුණු නියෝගය
Watch more&gt;&gt;&gt; https://t.co/DfFrYA0Jea

#HiruNews #lka #SriLanka https://t.co/BhWGrxlO7D"
1354014221940518912,2021-01-26 10:32:01,11,2,"මානව හිමිකම් සවිමත් කිරීම ශ්‍රී ලංකාවට තර්ජනයක් නොවේ - ඇමෙරිකානු තානාපතිනිය කියයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/9mXTlkdMWr

#HiruNews #lka #SriLanka https://t.co/doh0UEg2Yh"
1354013578806910976,2021-01-26 10:29:28,10,2,"කොරෝනා වසංගතය තුරන් කිරීමට වසර 4 ක් හෝ 5 ක් ගත විය හැකි බව සිංගප්පූරු අධ්‍යාපන ඇමති කියයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/vBTikXlDho

#HiruNews #lka #SriLanka https://t.co/jMAQawh6Eg"
1354005011714473985,2021-01-26 09:55:25,24,8,"ඉන්ධන පිරවුම්හලකින් එළියට ආ අලුත්ම වංචාව මෙන්න
Watch more&gt;&gt;&gt; https://t.co/IJKMtntONr

#HiruNews #lka #SriLanka https://t.co/qMHGrXFcLo"
1353983378094256132,2021-01-26 08:29:27,6,2,"සෞඛ්‍ය නිර්දේශ අනුව කටයුතු කිරීම ස්ථාවරය බවට රජයෙන් පිළිතුරු (වීඩියෝ)
වැඩි විස්තර &gt;&gt;&gt; https://t.co/AUDEKX37rs https://t.co/HDCVAlTcR1"
1353982918541111296,2021-01-26 08:27:38,12,3,"රජයේ ක්‍රියාකලාපය ගැන ඇල්ලේ හිමි කලකිරීමෙන් (වීඩියෝ)
වැඩි විස්තර &gt;&gt;&gt; https://t.co/Gf3pcwp5zk

#HiruNews #lka #SriLanka #Salakuna https://t.co/NUACkCQtMH"
1353982638223216640,2021-01-26 08:26:31,6,2,"මාස තුනකට පසු යළි ඇරඹූ මඩකලපුව - කොළඹ රාත්‍රී දුම්රිය සේවය
වැඩි විස්තර &gt;&gt;&gt; https://t.co/F2MpCiiEYS

#HiruNews #lka #SriLanka https://t.co/RODr3Bl7hc"
1353982168272416768,2021-01-26 08:24:39,3,2,"සූරියවැව - වල්සපුගල සත්‍යග්‍රහයට දින 9යි (වීඩියෝ)
වැඩි විස්තර &gt;&gt;&gt; https://t.co/zUalDClENG

#HiruNews #lka #SriLanka https://t.co/uGNO2OPsMv"
1353949680724570114,2021-01-26 06:15:33,16,4,"මාස ගණනාවක් අභිරහසක්ව තිබූ, සැකකරුගේ නිර්නාමික ලිපියෙන් හෙළිවූ මනුෂ්‍ය ඝාතනයේ සුලමුල
වැඩි විස්තර &gt;&gt;&gt; https://t.co/frPEocWQ99

#HiruNews #lka #SriLanka https://t.co/tAF1oQTzoL"
1353906907195572225,2021-01-26 03:25:35,11,2,"ඊයේ දිනයේ මෙරටින් අසාදිතයින් 737ක් - ඔක්ස්ෆර්ඩ් එන්නතේ පළමු තොගයත් 28 වනදා දිවයිනට
වැඩි විස්තර &gt;&gt;&gt; https://t.co/PanmqYJLzj

#HiruNews #lka #SriLanka #COVID19SL https://t.co/K8cIfFs1k6"
1353906586088067072,2021-01-26 03:24:19,7,2,"පානදුර වෙඩි තැබීමේ සැකකරුවන් සොයා STF ඇතුළු පොලිස් කණ්ඩායම් 05ක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/a9eOxXryAv

#HiruNews #lka #SriLanka https://t.co/zvEWWNGjf9"
1353906384396550144,2021-01-26 03:23:31,17,2,"මාස දෙකහමාරක් තුල මැගසින් බන්ධනාගාරයේ තාප්පයට උඩින් පාර්සල් 54ක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/Qeo3br0lbw

#HiruNews #lka #SriLanka https://t.co/ll0rJFfgkS"
1353906185959829505,2021-01-26 03:22:43,4,1,"පුදුකුඩිඉරිප්පු ප්‍රදේශයේදී පුද්ගලයෙකුට වලස් ප්‍රාහාරයක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/tIHExg4Cvr

#HiruNews #lka #SriLanka https://t.co/2fsmlL0Mxx"
1353905832564559874,2021-01-26 03:21:19,4,1,"ලොවපුරා කොරෝනා රෝගීන් කෝටි 10 ඉක්මවයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/jWaSgfgsot

#HiruNews #lka #SriLanka https://t.co/a2Pvksvfj3"
1353905385921540097,2021-01-26 03:19:33,9,2,"එක් අතක් කපාගෙන රැගෙන ගිහින්, මීටියාගොඩ ඉන්ධන පිරවුම්හල ළඟ ඊයේ මහ රෑ කපා කොටා සිදුකළ අමානුෂික ඝාතනය
වැඩි විස්තර &gt;&gt;&gt; https://t.co/8msv65HNrj https://t.co/hWX0HF8OmE"
1353905272364920832,2021-01-26 03:19:05,3,1,"""අනිවාර්යයෙන් ආදාහනය නවත්වන්න"" මෙරට කොරෝනා මරණ ආදාහනය ගැන ජගත් සංවිධානයෙන් විශේෂ ප්‍රකාශයක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/lxC4AablvL

#HiruNews #lka #SriLanka #COVID19SL https://t.co/DT7bSRz3et"
1353905030181625857,2021-01-26 03:18:08,10,2,"තරඟාවලි පරාජයෙන් පසු මිකී ආතර්ගෙන් හෙළිදරව්වක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/uRXS6KS3is

#HiruNews #lka #SriLanka #SLvENG https://t.co/JNtf4szUwv"
1353675525684944896,2021-01-25 12:06:10,12,2,"මහනුවර අංකුඹුර පොලීසියේ නිලධාරීන් හතකට කොරෝනා
වැඩි විස්තර &gt;&gt;&gt; https://t.co/2rgF0M2PsC https://t.co/JtXdE4kKNd"
1353675268154658818,2021-01-25 12:05:08,7,1,"ඔළුවක් නැතුව අතරමං වූ ඩබල ඔළුවක් ගත් හැටි
Watch More &gt;&gt;&gt; https://t.co/4skU9HdQYF https://t.co/tP7qcXFP3N"
1353665616314589185,2021-01-25 11:26:47,5,2,"මෙරට සුවය ලැබූ සමස්ත කොරෝනා ආසාදිතයන් සංඛ්‍යාව 50,000 ඉක්මවයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/5mWSJDHvXN

#HiruNews #lka #SriLanka https://t.co/gI5c7Ql1Y8"
1353665375947386884,2021-01-25 11:25:50,6,2,"ගාල්ල කොටුව වෙරළේදී අතුරුදන් වූ හිමියන්ගේ දේහය අන්තිමට හමුවූ තැන 
Watch more&gt;&gt;&gt; https://t.co/NLwVMvxCB4

#HiruNews #lka #SriLanka https://t.co/ZmqNBewkWV"
1353665197236486149,2021-01-25 11:25:07,5,1,"ඇවන්ගාඩ් නඩුවට අද ලැබුණු නියෝගය
Watch more&gt;&gt;&gt; https://t.co/2UnExYKAD4

#HiruNews #lka #SriLanka https://t.co/PfAet1rlCB"
1353664973881438208,2021-01-25 11:24:14,5,1,"මෝටර් රථ රථ ප්‍රවාහන දෙපාර්තමේන්තුවෙන් ජනතාවට විශේෂ දැනුම්දීමක්
Watch more&gt;&gt;&gt; https://t.co/Zx8U3n9VX9

#HiruNews #lka #SriLanka https://t.co/rn5v9wDNqh"
1353644253013020672,2021-01-25 10:01:54,16,1,"කණ්ඩලම යුද පිටියක් කළ මල්වර මංගල්‍යය සහ අවමගුල
Watch more&gt;&gt;&gt; https://t.co/I0BGmwHDQC

#HiruNews #lka #SriLanka https://t.co/RWY2k8UI8J"
1353614110135644161,2021-01-25 08:02:07,9,2,"බස්නාහිර කොරෝනා අවදානම යළි ඉහළට - රෝහල් පිරීයාමට ආසන්නයි - වෛද්‍යවරුන් අනතුරු අඟවයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/aXyaGXUvxA

#HiruNews #lka #SriLanka #COVID19SL https://t.co/2G6jYTuWCh"
1353613689501450240,2021-01-25 08:00:27,4,1,"මඟ වෙනස් කිරීම, යුරෝසන් නෞකාවේ අනතුරට හේතුව බව හෙළිවේ
වැඩි විස්තර &gt;&gt;&gt; https://t.co/nEkBTX26HJ

#HiruNews #lka #SriLanka https://t.co/438sP1wqqx"
1353613137711345667,2021-01-25 07:58:15,5,1,"පානදුරේදී ජීවිතයක් බිලිගෙන වෙඩික්කරුවන් පලාගිය හැටි කැමරාවේ සටහන් වෙයි (වීඩියෝ)
වැඩි විස්තර &gt;&gt;&gt; https://t.co/SeJPRXzRwb

#HiruNews #lka #SriLanka https://t.co/gKIcl7Qhuu"
1353612951639511041,2021-01-25 07:57:31,3,1,"කොරෝනා බවට තහවුරු වූ බ්‍රසීල පාපන්දු ක්‍රීඩකයින් සිව්දෙනාට උඩු ගුවනේදී අත්වූ ඛේදවාචකය
වැඩි විස්තර &gt;&gt;&gt; https://t.co/7AWuFyTFdx

#HiruNews #lka #SriLanka https://t.co/3VodmsujUL"
1353591388278034432,2021-01-25 06:31:50,10,2,"ඇඹුල්දෙණිය එංගලන්ත ඉනිම වනසා දමද්දී, 12 දෙනෙක් පිටියේ පන්දු රැකීමට යෙදවීම ගැන ICCයේ දැඩි අවධානය
වැඩි විස්තර &gt;&gt;&gt; https://t.co/uVhaxf4HTh

#HiruNews #lka #SriLanka #SLvENG https://t.co/9c4fj3ozcl"
1353591018420101120,2021-01-25 06:30:21,9,1,"දිනකට දහස් ගණන් ජිවිත අහිමිවෙද්දී, කොරෝනා මැඩලන්න ඇමරිකානු නව ජනපති ජෝ බයිඩ්න් හදිසියේම ගත් සුවිශේෂී තීරණය මෙන්න
වැඩි විස්තර &gt;&gt;&gt; https://t.co/qEEZr6EY7p

#HiruNews #lka #SriLanka https://t.co/900OFSdEBB"
1353590313105940482,2021-01-25 06:27:33,1,1,"පොලිස් නාකොටික් සිද්ධියේ සැකකරුවන් 16 දෙනා යළි රිමාන්ඩ්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/tPTyFpvgbH https://t.co/FbD09VDUO2"
1353541753459113985,2021-01-25 03:14:36,10,2,"ජ්‍යෙෂ්ඨ මාධ්‍යවේදී එඩ්වින් ආරියදාසගේ අවසන් කටයුතු අද
වැඩි විස්තර &gt;&gt;&gt; https://t.co/KrwzuD7aWJ

#HiruNews #lka #SriLanka https://t.co/6AA3AQXgyK"
1353541597485535233,2021-01-25 03:13:59,4,1,"තවත් කොරෝනා ආසාදිතයින් 843ක් - මුළු ආසාදිතයින් 58,000 ඉක්මවයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/LHYd8lfk6A

#HiruNews #lka #SriLanka #COVID19SL https://t.co/lVuuORACdB"
1353541378626740226,2021-01-25 03:13:06,26,1,"දළඳා මාලිගාවට LTTE ප්‍රහාරය එල්ල වී අදට වසර 23ක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/LubDVwPfcc

#HiruNews #lka #SriLanka https://t.co/vMQZgjaONV"
1353541222816743425,2021-01-25 03:12:29,9,1,"බස්නාහිර පාසල් සාපෙළ සිසුන් සඳහා පමණක් අද සිට විවෘත වෙයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/rj1Jse8xyZ https://t.co/UT7TfPcjoW"
1353541046941134848,2021-01-25 03:11:47,1,1,"ප්‍රදේශ කිහිපයක් හුදෙකලා කරයි, හුදෙකලාවෙන් නිදහස් වූ ප්‍රදේශ කිහිපක් ගැනත් දැනුම්දීමක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/b15yntYtpV

#HiruNews #lka #SriLanka #COVID19SL https://t.co/GZBRMqbA1q"
1353540891504496643,2021-01-25 03:11:10,3,0,"24 හැවිරිදි මව සිවි හැවිරිදි දරුවා සමඟ සියදිවි නසා ගැනීමට හේතුව හෙළිවෙයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/vqN4PFRezx

#HiruNews #lka #SriLanka https://t.co/oT3ocz0EHe"
1353163931209129989,2021-01-24 02:13:16,16,4,"බස්නාහිර පළාතේ සාමාන්‍ය පෙළ සිසුන්ට හෙට සිට පාසල් විවෘතයි - සිසු සැරිය බස් රථ වැඩි කිරීමටත් පියවර
වැඩි විස්තර &gt;&gt;&gt; https://t.co/BwN2rHP6Jk

#HiruNews #lka #SriLanka https://t.co/iLSCBtiNSn"
1353163794147651584,2021-01-24 02:12:43,13,3,"මහනුවර දිස්ත්‍රික්කයෙන් කොරෝනා ආසාදිතයින් වාර්තාවීමේ වැඩිවීමක් !
වැඩි විස්තර &gt;&gt;&gt; https://t.co/1MkluXOiHn

#HiruNews #lka #SriLanka https://t.co/1wKoFuR07o"
1353163648835969025,2021-01-24 02:12:09,27,3,"ගල් පරයක ගැටුනු නෞකාව නිරීක්ෂණයට නාවික සහ ගුවන් මෙහෙයුම්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/GF3jFPmsih https://t.co/NrHuu293ZB"
1353163552274735104,2021-01-24 02:11:46,6,2,"කොරෝනා මරණ 280 දක්වා ඉහළට
වැඩි විස්තර &gt;&gt;&gt; https://t.co/R8SIJ0GY4C https://t.co/kKq3Rva5JE"
1353163239132196864,2021-01-24 02:10:31,15,3,"කොරෝනා බෝවීමේ අවදානම වැඩිම කාලය ගැන වෛද්‍ය සුදර්ශනී ප්‍රනාන්දුපුල්ලේගෙන් පැහැදිළි කිරීමක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/bCaMxT3aWg https://t.co/gjUG4F1dlX"
1353162973032939521,2021-01-24 02:09:27,46,6,"වෛද්‍යවරයාට පහර දුන් බව ධම්මික බණ්ඩාර පිළිගනී - ප්‍රසිද්ධියේ සමාව අයැදීමටත් එකඟවේ (වීඩියෝ)
වැඩි විස්තර &gt;&gt;&gt; https://t.co/cE4yAMKW4i

#HiruNews #lka #SriLanka https://t.co/L3WKkPEvyr"
1352978820970766336,2021-01-23 13:57:42,4,3,"ශ්‍රී ලංකාවේ කොරෝනා ආසාදිතයන් ගණන 57000 ඉක්මවයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/NqC60oU13p https://t.co/mZYRp2Jg1m"
1352978607438778370,2021-01-23 13:56:51,3,1,"රෝහල් පද්ධතිය බිඳ වැටීමේ අනතුරක - සමස්ත ලංකා හෙද සංගමය කියයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/LB25BkQape

#HiruNews #lka #SriLanka #COVID19SL https://t.co/syz7Vz9ImE"
1352978241041158144,2021-01-23 13:55:24,9,1,"ගාල්ල ජාත්‍යන්තර ක්‍රීඩාංගණයේදී අද තවත් වාර්තාවක්
Read more&gt;&gt;&gt; https://t.co/7y4g11rpWt

#HiruNews #lka #SriLanka https://t.co/w705JFFsSK"
1352977979006181377,2021-01-23 13:54:21,11,1,"මීටර් 629ක් පොළොව අභ්‍යන්තරයේ සිරවූ කම්කරුවන් බේරා ගැනීමේ මෙහෙයුමට ගැටලුවක් ?
Read more&gt;&gt;&gt; https://t.co/wcIrj7ce2n

#HiruNews #lka #SriLanka https://t.co/mOUuWrmq7X"
1352976988567441415,2021-01-23 13:50:25,2,2,"හොංකොං රාජ්‍යයේ කොටසක් වැසේ
Read more&gt;&gt;&gt; https://t.co/FBprGH3h5e

#HiruNews #lka #SriLanka https://t.co/BUmJBXQTvx"
1352976847651352581,2021-01-23 13:49:52,3,1,"සිමෙන්ති ගෙනා නෞකාවක් ගල් පරයක ගැටී අනතුරට ලක්වෙයි
Read more&gt;&gt;&gt; https://t.co/Ru4KoVOitb

#HiruNews #lka #SriLanka https://t.co/MhqDRNox5x"
1352822775812128771,2021-01-23 03:37:38,18,2,"කොරෝනා සමාජගතවී නැතැයි කීම ප්‍රායෝගික නැහැ - රජයේ වෛද්‍යවරුන්ගේ සංගමය කියයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/ZcBCEmoYO2 https://t.co/RKanLRTXVu"
1352822652730306560,2021-01-23 03:37:09,43,4,"විල්පත්තු වන විනාශයේ ඇස්තමේන්තුව මිලියන දහස පනී - අලාභය ගෙවන ලෙස බදියුදීන්ට ලිපියක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/wVZ9wsgCKT

#HiruNews #lka #SriLanka https://t.co/JRtdBeeVLW"
1352822366485811203,2021-01-23 03:36:01,10,2,"වැඩිම කොවිඩ් ආසාදිතයින් ගෙවුණු පැය 24න්
Watch More &gt;&gt;&gt; https://t.co/qWva4EZRBa

#HiruNews #lka #SriLanka #COVID19SL https://t.co/IsCyd3ozPN"
1352822037555904512,2021-01-23 03:34:42,6,3,"ඉන්දියාවේ කොවිෂීල්ඩ් එන්නතට ශ්‍රී ලංකා රජයේ අවසර - එන්නත් ලබාදීමේ පෙරහුරුවකුත් අද
වැඩි විස්තර &gt;&gt;&gt; https://t.co/MhQUN8URGq

#HiruNews #lka #SriLanka  #COVID19SL https://t.co/B7wCYID5mq"
1352821812787343361,2021-01-23 03:33:49,17,7,"අන්තර්ජාලය භාවිත කරන්නන්ට අනතුරු ඇඟවීමක් - 
රහස්‍ය පාරිභෝගික තොරතුරු ලබාගෙන සිදුකරන අලුත්ම ජාවාරම ගැන අනාවරණයක්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/QpEQa4gELs

#HiruNews #lka #SriLanka https://t.co/ZsUqeOxrxT"
1352821636815343616,2021-01-23 03:33:07,3,0,"අත්‍යාවශ්‍ය භාණ්ඩ වර්ග 10ක් ගැන ගත් තීරණය
වැඩි විස්තර &gt;&gt;&gt; https://t.co/0gxtEhko4q

#HiruNews #lka #SriLanka https://t.co/3XHCHjT6rr"
1352821401326149633,2021-01-23 03:32:10,15,2,"""අම්ම ආවොත් මට කරන්න දෙයක් නෑ"" - ධම්මික බණ්ඩාර හමුවෙන්න ගිය හිරු කණ්ඩායමට සිදුවූ දේ (වීඩියෝ)
Read more&gt;&gt;&gt; https://t.co/mabo7WqqdB

#HiruNews #lka #SriLanka https://t.co/UrSwNi8x1H"
1352577199698829313,2021-01-22 11:21:48,5,1,"ශ්‍රී ලංකාවේ සුවය ලැබූ කොරෝනා ආසාදිතයන් ගණන 48000 ඉක්මවයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/qJ9IQNj4kg

#HiruNews #lka #SriLanka  #COVID19SL https://t.co/zn88sRuC70"
1352576938678886401,2021-01-22 11:20:46,6,1,"පළමු ශ්‍රේණිය සිසුන්ගේ නිල ඇඳුම් වව්චර් පත් ගැන තීරණයක්
Read more&gt;&gt;&gt; https://t.co/vaXdqgJrLx

#HiruNews #lka #SriLanka https://t.co/npMuMoLI5d"
1352576703093215232,2021-01-22 11:19:50,19,3,"""ඇවිදින පුස්තකාලය"" විරුදාවලි ලත් ආචාර්ය එඩ්වින් ආරියදාස දිවි ගමනට සමුදෙයි
Read more&gt;&gt;&gt; https://t.co/Pq0Y1K4AkN

#HiruNews #lka #SriLanka https://t.co/dJGCa85vUT"
